 OrderID,UserID,ProductID,Quantity,OrderDate,ReviewRating,OrderAmount,Price_x,Price_y,TotalAmount,Price
O1319,U0204,P0167,1,2026-08-18 20:44:00,4,249,249,249,249,249
O1320,U0290,P0199,1,2026-08-19 09:39:00,5,699,699,699,699,699
O1321,U0145,P0166,1,2026-08-20 09:42:00,5,499,499,499,499,499
O1322,U0243,P0135,1,2026-08-20 20:55:00,4,6499,6499,6499,6499,6499
O1323,U0162,P0169,1,2026-08-21 09:47:00,5,399,399,399,399,399
O1324,U0318,P0197,1,2026-08-22 09:29:00,5,599,599,599,599,599
O1325,U0126,P0163,1,2026-08-22 20:57:00,4,749,749,749,749,749
O1326,U0210,P0127,1,2026-08-23 09:51:00,5,28999,28999,28999,28999,28999
O1327,U0305,P0162,1,2026-08-24 09:36:00,5,449,449,449,449,449
O1328,U0157,P0194,1,2026-08-24 20:50:00,4,449,449,449,449,449
O1329,U0254,P0165,1,2026-08-25 09:43:00,5,149,149,149,149,149
O1330,U0115,P0144,1,2026-08-26 09:59:00,5,61999,61999,61999,61999,61999
O1331,U0220,P0168,1,2026-08-26 20:31:00,4,349,349,349,349,349
O1332,U0337,P0193,1,2026-08-27 09:27:00,5,399,399,399,399,399
O1333,U0144,P0167,1,2026-08-28 09:52:00,5,249,249,249,249,249
O1334,U0232,P0182,1,2026-08-28 20:36:00,4,5499,5499,5499,5499,5499
O1335,U0174,P0161,1,2026-08-29 09:58:00,5,599,599,599,599,599
O1336,U0355,P0198,1,2026-08-30 09:47:00,5,549,549,549,549,549
O1337,U0139,P0116,1,2026-08-30 20:55:00,4,129999,129999,129999,129999,129999
O1338,U0206,P0169,1,2026-08-31 09:36:00,5,399,399,399,399,399
O1339,U0284,P0166,1,2026-09-01 09:51:00,5,499,499,499,499,499
O1340,U0117,P0188,1,2026-09-01 20:40:00,4,3999,3999,3999,3999,3999
O1341,U0211,P0162,1,2026-09-02 09:46:00,5,449,449,449,449,449
O1342,U0302,P0164,1,2026-09-03 09:57:00,5,199,199,199,199,199
O1343,U0151,P0138,1,2026-09-03 20:48:00,4,12999,12999,12999,12999,12999
O1344,U0245,P0165,1,2026-09-04 09:32:00,5,149,149,149,149,149
O1345,U0168,P0191,1,2026-09-05 09:59:00,5,399,399,399,399,399
O1346,U0326,P0167,1,2026-09-05 20:50:00,4,249,249,249,249,249
O1347,U0131,P0122,1,2026-09-06 09:35:00,5,21999,21999,21999,21999,21999
O1348,U0202,P0169,1,2026-09-07 09:54:00,5,399,399,399,399,399
O1349,U0289,P0195,1,2026-09-07 20:34:00,4,349,349,349,349,349
O1350,U0109,P0166,1,2026-09-08 09:49:00,5,499,499,499,499,499
O1351,U0229,P0192,1,2026-09-09 09:55:00,5,499,499,499,499,499
O1352,U0338,P0168,1,2026-09-09 20:42:00,4,349,349,349,349,349
O1353,U0141,P0115,1,2026-09-10 09:44:00,5,84999,84999,84999,84999,84999
O1354,U0274,P0163,1,2026-09-11 09:59:00,5,749,749,749,749,749
O1355,U0188,P0162,1,2026-09-11 20:57:00,4,449,449,449,449,449
O1356,U0317,P0183,1,2026-09-12 09:26:00,5,2999,2999,2999,2999,2999
O1357,U0113,P0167,1,2026-09-13 09:58:00,5,249,249,249,249,249
O1358,U0212,P0196,1,2026-09-13 20:49:00,4,299,299,299,299,299
O1359,U0304,P0161,1,2026-09-14 09:53:00,5,599,599,599,599,599
O1360,U0155,P0149,1,2026-09-15 09:41:00,5,47999,47999,47999,47999,47999
O1361,U0251,P0169,1,2026-09-15 20:52:00,4,399,399,399,399,399
O1362,U0120,P0197,1,2026-09-16 09:47:00,5,599,599,599,599,599
O1363,U0228,P0165,1,2026-09-17 09:58:00,5,149,149,149,149,149
O1364,U0340,P0199,1,2026-09-17 20:44:00,4,699,699,699,699,699
O1365,U0142,P0168,1,2026-09-18 09:54:00,5,349,349,349,349,349
O1366,U0276,P0124,1,2026-09-19 09:49:00,5,104999,104999,104999,104999,104999
O1367,U0106,P0163,1,2026-09-19 20:28:00,4,749,749,749,749,749
O1368,U0219,P0166,1,2026-09-20 09:43:00,5,499,499,499,499,499
O1369,U0297,P0181,1,2026-09-21 09:57:00,5,9999,9999,9999,9999,9999
O1370,U0138,P0162,1,2026-09-21 20:39:00,4,449,449,449,449,449
O1371,U0257,P0169,1,2026-09-22 09:52:00,5,399,399,399,399,399
O1372,U0178,P0167,1,2026-09-23 09:36:00,5,249,249,249,249,249
O1373,U0334,P0194,1,2026-09-23 20:55:00,4,449,449,449,449,449
O1374,U0147,P0165,1,2026-09-24 09:42:00,5,149,149,149,149,149
O1375,U0223,P0118,1,2026-09-25 09:58:00,5,74999,74999,74999,74999,74999
O1376,U0316,P0164,1,2026-09-25 20:47:00,4,199,199,199,199,199
O1377,U0101,P0193,1,2026-09-26 09:33:00,5,399,399,399,399,399
O1378,U0242,P0168,1,2026-09-27 09:46:00,5,349,349,349,349,349
O1379,U0164,P0129,1,2026-09-27 20:56:00,4,35999,35999,35999,35999,35999
O1380,U0303,P0166,1,2026-09-28 09:57:00,5,499,499,499,499,499
O1381,U0119,P0162,1,2026-09-29 09:36:00,5,449,449,449,449,449
O1382,U0218,P0195,1,2026-09-29 20:48:00,4,349,349,349,349,349
O1383,U0331,P0161,1,2026-09-30 09:49:00,5,599,599,599,599,599
O1384,U0159,P0132,1,2026-10-01 09:53:00,5,7999,7999,7999,7999,7999
O1385,U0269,P0167,1,2026-10-01 20:37:00,4,249,249,249,249,249
O1386,U0104,P0191,1,2026-10-02 09:41:00,5,399,399,399,399,399
O1387,U0236,P0169,1,2026-10-03 09:54:00,5,399,399,399,399,399
O1388,U0170,P0133,1,2026-10-03 20:32:00,4,6499,6499,6499,6499,6499
O1389,U0299,P0166,1,2026-10-04 09:45:00,5,499,499,499,499,499
O1390,U0127,P0180,1,2026-10-05 09:59:00,5,2999,2999,2999,2999,2999
O1391,U0217,P0165,1,2026-10-05 20:53:00,4,149,149,149,149,149
O1392,U0310,P0197,1,2026-10-06 09:34:00,5,599,599,599,599,599
O1393,U0146,P0162,1,2026-10-07 09:51:00,5,449,449,449,449,449
O1394,U0247,P0111,1,2026-10-07 20:39:00,4,39999,39999,39999,39999,39999
O1395,U0163,P0168,1,2026-10-08 09:56:00,5,349,349,349,349,349
O1396,U0300,P0198,1,2026-10-09 09:42:00,5,549,549,549,549,549
O1397,U0102,P0167,1,2026-10-09 20:54:00,4,249,249,249,249,249
O1398,U0225,P0192,1,2026-10-10 09:49:00,5,499,499,499,499,499
O1399,U0345,P0169,1,2026-10-11 09:52:00,5,399,399,399,399,399
O1400,U0135,P0147,1,2026-10-11 20:47:00,4,29999,29999,29999,29999,29999
O1401,U0208,P0162,1,2026-10-12 09:36:00,5,449,449,449,449,449
O1402,U0291,P0196,1,2026-10-13 09:59:00,5,299,299,299,299,299
O1403,U0121,P0167,1,2026-10-13 20:51:00,4,249,249,249,249,249
O1404,U0230,P0165,1,2026-10-14 09:45:00,5,149,149,149,149,149
O1405,U0333,P0195,1,2026-10-15 09:37:00,5,349,349,349,349,349
O1406,U0149,P0163,1,2026-10-15 20:56:00,4,749,749,749,749,749
O1407,U0259,P0139,1,2026-10-16 09:51:00,5,15999,15999,15999,15999,15999
O1408,U0112,P0169,1,2026-10-17 09:43:00,5,399,399,399,399,399
O1409,U0213,P0191,1,2026-10-17 20:55:00,4,399,399,399,399,399
O1410,U0312,P0168,1,2026-10-18 09:58:00,5,349,349,349,349,349
O1411,U0152,P0131,1,2026-10-19 09:41:00,5,2999,2999,2999,2999,2999
O1412,U0227,P0166,1,2026-10-19 20:47:00,4,499,499,499,499,499
O1413,U0339,P0194,1,2026-10-20 09:53:00,5,449,449,449,449,449
O1414,U0130,P0167,1,2026-10-21 09:49:00,5,249,249,249,249,249
O1415,U0209,P0192,1,2026-10-21 20:38:00,4,499,499,499,499,499
O1416,U0293,P0165,1,2026-10-22 09:47:00,5,149,149,149,149,149
O1417,U0116,P0148,1,2026-10-23 09:59:00,5,33999,33999,33999,33999,33999
O1418,U0248,P0162,1,2026-10-23 20:52:00,4,449,449,449,449,449
O1419,U0167,P0197,1,2026-10-24 09:56:00,5,599,599,599,599,599
O1420,U0322,P0166,1,2026-10-25 09:36:00,5,499,499,499,499,499
O1421,U0136,P0161,1,2026-10-25 20:55:00,4,599,599,599,599,599
O1422,U0221,P0198,1,2026-10-26 09:44:00,5,549,549,549,549,549
O1423,U0309,P0163,1,2026-10-27 09:50:00,5,749,749,749,749,749
O1424,U0156,P0193,1,2026-10-27 20:36:00,4,399,399,399,399,399
O1425,U0253,P0167,1,2026-10-28 09:42:00,5,249,249,249,249,249
O1426,U0105,P0126,1,2026-10-29 09:57:00,5,38999,38999,38999,38999,38999
O1427,U0239,P0164,1,2026-10-29 20:46:00,4,199,199,199,199,199
O1428,U0172,P0169,1,2026-10-30 09:48:00,5,399,399,399,399,399
O1429,U0348,P0199,1,2026-10-31 09:54:00,5,699,699,699,699,699
O1430,U0140,P0162,1,2026-10-31 20:57:00,4,449,449,449,449,449
O1431,U0215,P0185,1,2026-11-01 09:46:00,5,3499,3499,3499,3499,3499
O1432,U0314,P0167,1,2026-11-02 09:59:00,5,249,249,249,249,249
O1433,U0123,P0195,1,2026-11-02 20:40:00,4,349,349,349,349,349
O1434,U0240,P0168,1,2026-11-03 09:45:00,5,349,349,349,349,349
O1435,U0169,P0192,1,2026-11-04 09:39:00,5,499,499,499,499,499
O1436,U0328,P0166,1,2026-11-04 20:51:00,4,499,499,499,499,499
O1437,U0137,P0119,1,2026-11-05 09:51:00,5,16999,16999,16999,16999,16999
O1438,U0214,P0169,1,2026-11-06 09:55:00,5,399,399,399,399,399
O1439,U0296,P0165,1,2026-11-06 20:46:00,4,149,149,149,149,149
O1440,U0111,P0191,1,2026-11-07 09:42:00,5,399,399,399,399,399
O1441,U0226,P0167,1,2026-11-08 09:59:00,5,249,249,249,249,249
O1442,U0335,P0194,1,2026-11-08 20:47:00,4,449,449,449,449,449
O1443,U0148,P0163,1,2026-11-09 09:37:00,5,749,749,749,749,749
O1444,U0246,P0128,1,2026-11-10 09:56:00,5,15999,15999,15999,15999,15999
O1445,U0179,P0162,1,2026-11-10 20:35:00,4,449,449,449,449,449
O1446,U0306,P0166,1,2026-11-11 09:52:00,5,499,499,499,499,499
O1447,U0150,P0197,1,2026-11-12 09:49:00,5,599,599,599,599,599
O1448,U0252,P0168,1,2026-11-12 20:57:00,4,349,349,349,349,349
O1449,U0108,P0136,1,2026-11-13 09:39:00,5,3499,3499,3499,3499,3499
O1450,U0231,P0169,1,2026-11-14 09:58:00,5,399,399,399,399,399
O1451,U0185,P0165,1,2026-11-14 20:49:00,4,149,149,149,149,149
O1452,U0344,P0196,1,2026-11-15 09:57:00,5,299,299,299,299,299
O1453,U0132,P0167,1,2026-11-16 09:53:00,5,249,249,249,249,249
O1454,U0219,P0193,1,2026-11-16 20:40:00,4,399,399,399,399,399
O1455,U0319,P0161,1,2026-11-17 09:55:00,5,599,599,599,599,599
O1456,U0158,P0164,1,2026-11-18 09:43:00,5,199,199,199,199,199
O1457,U0225,P0195,1,2026-11-18 20:52:00,4,349,349,349,349,349
O1458,U0336,P0162,1,2026-11-19 09:58:00,5,449,449,449,449,449
O1459,U0142,P0146,1,2026-11-20 09:44:00,5,35999,35999,35999,35999,35999
O1460,U0249,P0168,1,2026-11-20 20:46:00,4,349,349,349,349,349
O1461,U0165,P0199,1,2026-11-21 09:49:00,5,699,699,699,699,699
O1462,U0325,P0166,1,2026-11-22 09:59:00,5,499,499,499,499,499
O1463,U0133,P0163,1,2026-11-22 20:35:00,4,749,749,749,749,749
O1464,U0207,P0192,1,2026-11-23 09:56:00,5,499,499,499,499,499
O1465,U0298,P0167,1,2026-11-24 09:38:00,5,249,249,249,249,249
O1466,U0124,P0189,1,2026-11-24 20:57:00,4,899,899,899,899,899
O1467,U0235,P0165,1,2026-11-25 09:53:00,5,149,149,149,149,149
O1468,U0330,P0191,1,2026-11-26 09:49:00,5,399,399,399,399,399
O1469,U0143,P0169,1,2026-11-26 20:41:00,4,399,399,399,399,399
O1470,U0216,P0137,1,2026-11-27 09:58:00,5,2999,2999,2999,2999,2999
O1471,U0315,P0162,1,2026-11-28 09:47:00,5,449,449,449,449,449
O1472,U0154,P0198,1,2026-11-28 20:43:00,4,549,549,549,549,549
O1473,U0222,P0166,1,2026-11-29 09:45:00,5,499,499,499,499,499
O1474,U0301,P0194,1,2026-11-30 09:56:00,5,449,449,449,449,449
O1475,U0129,P0168,1,2026-11-30 20:52:00,4,349,349,349,349,349
O1476,U0244,P0141,1,2026-12-01 09:43:00,5,34999,34999,34999,34999,34999
O1477,U0176,P0167,1,2026-12-02 09:55:00,5,249,249,249,249,249
O1478,U0346,P0197,1,2026-12-02 20:54:00,4,599,599,599,599,599
O1479,U0134,P0169,1,2026-12-03 09:47:00,5,399,399,399,399,399
O1480,U0211,P0165,1,2026-12-04 09:59:00,5,149,149,149,149,149
O1481,U0292,P0195,1,2026-12-04 20:36:00,4,349,349,349,349,349
O1482,U0110,P0162,1,2026-12-05 09:51:00,5,449,449,449,449,449
O1483,U0238,P0193,1,2026-12-06 09:44:00,5,399,399,399,399,399
O1484,U0157,P0168,1,2026-12-06 20:55:00,4,349,349,349,349,349
O1485,U0229,P0120,1,2026-12-07 09:57:00,5,13999,13999,13999,13999,13999
O1486,U0332,P0167,1,2026-12-08 09:49:00,5,249,249,249,249,249
O1487,U0141,P0199,1,2026-12-08 20:47:00,4,699,699,699,699,699
O1488,U0203,P0166,1,2026-12-09 09:53:00,5,499,499,499,499,499
O1489,U0287,P0192,1,2026-12-10 09:59:00,5,499,499,499,499,499
O1490,U0119,P0164,1,2026-12-10 20:51:00,4,199,199,199,199,199
O1491,U0241,P0161,1,2026-12-11 09:48:00,5,599,599,599,599,599
O1492,U0162,P0196,1,2026-12-12 09:43:00,5,299,299,299,299,299
O1493,U0324,P0165,1,2026-12-12 20:38:00,4,149,149,149,149,149
O1494,U0138,P0198,1,2026-12-13 09:59:00,5,549,549,549,549,549
O1495,U0217,P0163,1,2026-12-14 09:46:00,5,749,749,749,749,749
O1496,U0307,P0186,1,2026-12-14 20:54:00,4,1899,1899,1899,1899,1899
O1497,U0155,P0167,1,2026-12-15 09:55:00,5,249,249,249,249,249
O1498,U0250,P0197,1,2026-12-16 09:49:00,5,599,599,599,599,599
O1499,U0107,P0162,1,2026-12-16 20:56:00,4,449,449,449,449,449
O1500,U0234,P0191,1,2026-12-17 09:42:00,5,399,399,399,399,399
O1501,U0242,P0164,1,2026-12-18 09:59:00,5,199,199,199,199,199
O1502,U0131,P0193,1,2026-12-18 20:56:00,4,399,399,399,399,399
O1503,U0218,P0167,1,2026-12-19 09:51:00,5,249,249,249,249,249
O1504,U0308,P0199,1,2026-12-20 09:44:00,5,699,699,699,699,699
O1505,U0151,P0166,1,2026-12-20 20:46:00,4,499,499,499,499,499
O1506,U0223,P0138,1,2026-12-21 09:57:00,5,12999,12999,12999,12999,12999
O1507,U0340,P0169,1,2026-12-22 09:53:00,5,399,399,399,399,399
O1508,U0144,P0192,1,2026-12-22 20:47:00,4,499,499,499,499,499
O1509,U0205,P0168,1,2026-12-23 09:43:00,5,349,349,349,349,349
O1510,U0299,P0195,1,2026-12-24 09:58:00,5,349,349,349,349,349
O1511,U0127,P0165,1,2026-12-24 20:42:00,4,149,149,149,149,149
O1512,U0245,P0122,1,2026-12-25 09:56:00,5,21999,21999,21999,21999,21999
O1513,U0178,P0166,1,2026-12-26 09:49:00,5,499,499,499,499,499
O1514,U0337,P0191,1,2026-12-26 20:39:00,4,399,399,399,399,399
O1515,U0139,P0167,1,2026-12-27 09:51:00,5,249,249,249,249,249
O1516,U0212,P0194,1,2026-12-28 09:55:00,5,449,449,449,449,449
O1517,U0317,P0161,1,2026-12-28 20:58:00,4,599,599,599,599,599
O1518,U0161,P0196,1,2026-12-29 09:48:00,5,299,299,299,299,299
O1519,U0233,P0163,1,2026-12-30 09:41:00,5,749,749,749,749,749
O1520,U0345,P0197,1,2026-12-30 20:55:00,4,599,599,599,599,599
O1521,U0147,P0162,1,2026-12-31 09:58:00,5,449,449,449,449,449
O1522,U0228,P0199,1,2027-01-01 09:47:00,5,699,699,699,699,699
O1523,U0304,P0168,1,2027-01-01 20:53:00,4,349,349,349,349,349
O1524,U0120,P0165,1,2027-01-02 09:45:00,5,149,149,149,149,149
O1525,U0247,P0133,1,2027-01-03 09:59:00,5,6499,6499,6499,6499,6499
O1526,U0170,P0167,1,2027-01-03 20:44:00,4,249,249,249,249,249
O1527,U0331,P0193,1,2027-01-04 09:53:00,5,399,399,399,399,399
O1528,U0135,P0164,1,2027-01-05 09:51:00,5,199,199,199,199,199
O1529,U0210,P0192,1,2027-01-05 20:57:00,4,499,499,499,499,499
O1530,U0311,P0169,1,2027-01-06 09:49:00,5,399,399,399,399,399
O1531,U0153,P0166,1,2027-01-07 09:56:00,5,499,499,499,499,499
O1532,U0220,P0195,1,2027-01-07 20:43:00,4,349,349,349,349,349
O1533,U0338,P0161,1,2027-01-08 09:42:00,5,599,599,599,599,599
O1534,U0146,P0191,1,2027-01-09 09:55:00,5,399,399,399,399,399
O1535,U0204,P0163,1,2027-01-09 20:50:00,4,749,749,749,749,749
O1536,U0297,P0194,1,2027-01-10 09:46:00,5,449,449,449,449,449
O1537,U0117,P0149,1,2027-01-11 09:59:00,5,47999,47999,47999,47999,47999
O1538,U0237,P0167,1,2027-01-11 20:48:00,4,249,249,249,249,249
O1539,U0163,P0199,1,2027-01-12 09:54:00,5,699,699,699,699,699
O1540,U0347,P0162,1,2027-01-13 09:41:00,5,449,449,449,449,449
O1541,U0138,P0196,1,2027-01-13 20:56:00,4,299,299,299,299,299
O1542,U0213,P0168,1,2027-01-14 09:58:00,5,349,349,349,349,349
O1543,U0316,P0192,1,2027-01-15 09:50:00,5,499,499,499,499,499
O1544,U0159,P0165,1,2027-01-15 20:40:00,4,149,149,149,149,149
O1545,U0224,P0193,1,2027-01-16 09:45:00,5,399,399,399,399,399
O1546,U0334,P0166,1,2027-01-17 09:57:00,5,499,499,499,499,499
O1547,U0149,P0197,1,2027-01-17 20:59:00,4,599,599,599,599,599
O1548,U0208,P0164,1,2027-01-18 09:44:00,5,199,199,199,199,199
O1549,U0294,P0198,1,2027-01-19 09:51:00,5,549,549,549,549,549
O1550,U0126,P0167,1,2027-01-19 20:46:00,4,249,249,249,249,249
O1551,U0243,P0130,1,2027-01-20 09:56:00,5,44999,44999,44999,44999,44999
O1552,U0174,P0169,1,2027-01-21 09:52:00,5,399,399,399,399,399
O1553,U0332,P0192,1,2027-01-21 20:47:00,4,499,499,499,499,499
O1554,U0136,P0168,1,2027-01-22 09:59:00,5,349,349,349,349,349
O1555,U0215,P0194,1,2027-01-23 09:46:00,5,449,449,449,449,449
O1556,U0310,P0161,1,2027-01-23 20:45:00,4,599,599,599,599,599
O1557,U0152,P0191,1,2027-01-24 09:53:00,5,399,399,399,399,399
O1558,U0227,P0163,1,2027-01-25 09:47:00,5,749,749,749,749,749
O1559,U0335,P0196,1,2027-01-25 20:54:00,4,299,299,299,299,299
O1560,U0140,P0162,1,2027-01-26 09:58:00,5,449,449,449,449,449
O1561,U0206,P0195,1,2027-01-27 09:44:00,5,349,349,349,349,349
O1562,U0305,P0166,1,2027-01-27 20:56:00,4,499,499,499,499,499
O1563,U0128,P0193,1,2027-01-28 09:41:00,5,399,399,399,399,399
O1564,U0240,P0167,1,2027-01-29 09:55:00,5,249,249,249,249,249
O1565,U0175,P0199,1,2027-01-29 20:52:00,4,699,699,699,699,699
O1566,U0343,P0164,1,2027-01-30 09:48:00,5,199,199,199,199,199
O1567,U0132,P0197,1,2027-01-31 09:53:00,5,599,599,599,599,599
O1568,U0219,P0169,1,2027-01-31 20:57:00,4,399,399,399,399,399
O1569,U0312,P0198,1,2027-02-01 09:46:00,5,549,549,549,549,549
O1570,U0156,P0161,1,2027-02-02 09:59:00,5,599,599,599,599,599
O1571,U0225,P0192,1,2027-02-02 20:41:00,4,499,499,499,499,499
O1572,U0336,P0168,1,2027-02-03 09:47:00,5,349,349,349,349,349
O1573,U0142,P0196,1,2027-02-04 09:56:00,5,299,299,299,299,299
O1574,U0209,P0167,1,2027-02-04 20:58:00,4,249,249,249,249,249
O1575,U0290,P0188,1,2027-02-05 09:59:00,5,3999,3999,3999,3999,3999
O1576,U0121,P0169,1,2027-02-06 09:55:00,5,399,399,399,399,399
O1577,U0230,P0193,1,2027-02-06 20:44:00,4,399,399,399,399,399
O1578,U0160,P0162,1,2027-02-07 09:48:00,5,449,449,449,449,449
O1579,U0322,P0191,1,2027-02-08 09:52:00,5,399,399,399,399,399
O1580,U0137,P0166,1,2027-02-08 20:39:00,4,499,499,499,499,499
O1581,U0214,P0195,1,2027-02-09 09:59:00,5,349,349,349,349,349
O1582,U0303,P0164,1,2027-02-10 09:47:00,5,199,199,199,199,199
O1583,U0158,P0199,1,2027-02-10 20:55:00,4,699,699,699,699,699
O1584,U0226,P0163,1,2027-02-11 09:53:00,5,749,749,749,749,749
O1585,U0333,P0192,1,2027-02-12 09:44:00,5,499,499,499,499,499
O1586,U0145,P0168,1,2027-02-12 20:47:00,4,349,349,349,349,349
O1587,U0202,P0197,1,2027-02-13 09:58:00,5,599,599,599,599,599
O1588,U0295,P0169,1,2027-02-14 09:45:00,5,399,399,399,399,399
O1589,U0118,P0194,1,2027-02-14 20:56:00,4,449,449,449,449,449
O1590,U0236,P0161,1,2027-02-15 09:54:00,5,599,599,599,599,599
O1591,U0166,P0196,1,2027-02-16 09:47:00,5,299,299,299,299,299
O1592,U0329,P0165,1,2027-02-16 20:59:00,4,149,149,149,149,149
O1593,U0133,P0193,1,2027-02-17 09:41:00,5,399,399,399,399,399
O1594,U0217,P0162,1,2027-02-18 09:57:00,5,449,449,449,449,449
O1595,U0318,P0191,1,2027-02-18 20:42:00,4,399,399,399,399,399
O1596,U0154,P0168,1,2027-02-19 09:55:00,5,349,349,349,349,349
O1597,U0222,P0199,1,2027-02-20 09:50:00,5,699,699,699,699,699
O1598,U0339,P0167,1,2027-02-20 20:49:00,4,249,249,249,249,249
O1599,U0141,P0192,1,2027-02-21 09:58:00,5,499,499,499,499,499
O1600,U0248,P0132,1,2027-02-22 09:44:00,5,7999,7999,7999,7999,7999
O1601,U0134,P0161,1,2027-02-23 09:58:00,5,599,599,599,599,599
O1602,U0221,P0195,1,2027-02-23 20:46:00,4,349,349,349,349,349
O1603,U0330,P0167,1,2027-02-24 09:49:00,5,249,249,249,249,249
O1604,U0143,P0193,1,2027-02-25 09:52:00,5,399,399,399,399,399
O1605,U0211,P0169,1,2027-02-25 20:54:00,4,399,399,399,399,399
O1606,U0313,P0192,1,2027-02-26 09:46:00,5,499,499,499,499,499
O1607,U0157,P0164,1,2027-02-27 09:41:00,5,199,199,199,199,199
O1608,U0229,P0198,1,2027-02-27 20:58:00,4,549,549,549,549,549
O1609,U0337,P0166,1,2027-02-28 09:59:00,5,499,499,499,499,499
O1610,U0130,P0199,1,2027-03-01 09:55:00,5,699,699,699,699,699
O1611,U0203,P0162,1,2027-03-01 20:43:00,4,449,449,449,449,449
O1612,U0298,P0197,1,2027-03-02 09:54:00,5,599,599,599,599,599
O1613,U0129,P0168,1,2027-03-03 09:47:00,5,349,349,349,349,349
O1614,U0244,P0196,1,2027-03-03 20:59:00,4,299,299,299,299,299
O1615,U0172,P0165,1,2027-03-04 09:45:00,5,149,149,149,149,149
O1616,U0336,P0191,1,2027-03-05 09:57:00,5,399,399,399,399,399
O1617,U0139,P0163,1,2027-03-05 20:55:00,4,749,749,749,749,749
O1618,U0216,P0192,1,2027-03-06 09:48:00,5,499,499,499,499,499
O1619,U0315,P0169,1,2027-03-07 09:59:00,5,399,399,399,399,399
O1620,U0150,P0167,1,2027-03-07 20:44:00,4,249,249,249,249,249
O1621,U0227,P0194,1,2027-03-08 09:53:00,5,449,449,449,449,449
O1622,U0333,P0161,1,2027-03-09 09:51:00,5,599,599,599,599,599
O1623,U0148,P0195,1,2027-03-09 20:56:00,4,349,349,349,349,349
O1624,U0207,P0166,1,2027-03-10 09:58:00,5,499,499,499,499,499
O1625,U0291,P0198,1,2027-03-11 09:46:00,5,549,549,549,549,549
O1626,U0119,P0169,1,2027-03-11 20:50:00,4,399,399,399,399,399
O1627,U0231,P0162,1,2027-03-12 09:55:00,5,449,449,449,449,449
O1628,U0162,P0193,1,2027-03-13 09:47:00,5,399,399,399,399,399
O1629,U0321,P0167,1,2027-03-13 20:48:00,4,249,249,249,249,249
O1630,U0136,P0168,1,2027-03-14 09:52:00,5,349,349,349,349,349
O1631,U0218,P0199,1,2027-03-15 09:59:00,5,699,699,699,699,699
O1632,U0302,P0165,1,2027-03-15 20:42:00,4,149,149,149,149,149
O1633,U0155,P0197,1,2027-03-16 09:57:00,5,599,599,599,599,599
O1634,U0226,P0161,1,2027-03-17 09:54:00,5,599,599,599,599,599
O1635,U0338,P0196,1,2027-03-17 20:46:00,4,299,299,299,299,299
O1636,U0147,P0164,1,2027-03-18 09:44:00,5,199,199,199,199,199
O1637,U0201,P0192,1,2027-03-19 09:59:00,5,499,499,499,499,499
O1638,U0292,P0169,1,2027-03-19 20:53:00,4,399,399,399,399,399
O1639,U0122,P0195,1,2027-03-20 09:51:00,5,349,349,349,349,349
O1640,U0239,P0163,1,2027-03-21 09:58:00,5,749,749,749,749,749
O1641,U0168,P0191,1,2027-03-21 20:55:00,4,399,399,399,399,399
O1642,U0328,P0167,1,2027-03-22 09:43:00,5,249,249,249,249,249
O1643,U0132,P0198,1,2027-03-23 09:56:00,5,549,549,549,549,549
O1644,U0212,P0166,1,2027-03-23 20:57:00,4,499,499,499,499,499
O1645,U0314,P0193,1,2027-03-24 09:54:00,5,399,399,399,399,399
O1646,U0151,P0162,1,2027-03-25 09:59:00,5,449,449,449,449,449
O1647,U0223,P0194,1,2027-03-25 20:41:00,4,449,449,449,449,449
O1648,U0335,P0165,1,2027-03-26 09:46:00,5,149,149,149,149,149
O1649,U0144,P0196,1,2027-03-27 09:52:00,5,299,299,299,299,299
O1650,U0209,P0168,1,2027-03-27 20:45:00,4,349,349,349,349,349
O1651,U0296,P0199,1,2027-03-28 09:58:00,5,699,699,699,699,699
O1652,U0116,P0161,1,2027-03-29 09:47:00,5,599,599,599,599,599
O1653,U0234,P0192,1,2027-03-29 20:48:00,4,499,499,499,499,499
O1654,U0167,P0167,1,2027-03-30 09:44:00,5,249,249,249,249,249
O1655,U0339,P0195,1,2027-03-31 09:53:00,5,349,349,349,349,349
O1656,U0137,P0169,1,2027-03-31 20:56:00,4,399,399,399,399,399
O1657,U0219,P0164,1,2027-04-01 09:45:00,5,199,199,199,199,199
O1658,U0307,P0197,1,2027-04-02 09:59:00,5,599,599,599,599,599
O1659,U0152,P0168,1,2027-04-02 20:54:00,4,349,349,349,349,349
O1660,U0228,P0166,1,2027-04-03 09:55:00,5,499,499,499,499,499
O1661,U0332,P0191,1,2027-04-04 09:50:00,5,399,399,399,399,399
O1662,U0149,P0199,1,2027-04-04 20:52:00,4,699,699,699,699,699
O1663,U0205,P0162,1,2027-04-05 09:58:00,5,449,449,449,449,449
O1664,U0293,P0193,1,2027-04-06 09:44:00,5,399,399,399,399,399
O1665,U0125,P0165,1,2027-04-06 20:47:00,4,149,149,149,149,149
O1666,U0241,P0198,1,2027-04-07 09:52:00,5,549,549,549,549,549
O1667,U0176,P0169,1,2027-04-08 09:59:00,5,399,399,399,399,399
O1668,U0341,P0167,1,2027-04-08 20:55:00,4,249,249,249,249,249
O1669,U0131,P0166,1,2027-04-09 09:53:00,5,499,499,499,499,499
O1670,U0210,P0196,1,2027-04-10 09:57:00,5,299,299,299,299,299
